symbol,name,list_date
603055.SH,台华新材,20170921
603053.SH,成都燃气,20191217
603052.SH,可川科技,20221011
603051.SH,鹿山新材,20220325
603049.SH,中策橡胶,20250605
603048.SH,浙江黎明,20211116
603043.SH,广州酒家,20170627
603042.SH,华脉科技,20170602
603041.SH,美思德,20170330
603040.SH,新坐标,20170209
603085.SH,天成自控,20150630
603083.SH,剑桥科技,20171110
603082.SH,北自科技,20240130
603081.SH,大丰实业,20170420
603080.SH,新疆火炬,20180103
603079.SH,圣达生物,20170823
603078.SH,江化微,20170410
603077.SH,和邦生物,20120731
603076.SH,乐惠国际,20171113
603075.SH,热威股份,20230911
603072.SH,天和磁材,20250103
603071.SH,物产环能,20211216
603113.SH,金能科技,20170511
603112.SH,华翔股份,20200917
603111.SH,康尼机电,20140801
603110.SH,东方材料,20171013
603109.SH,神驰机电,20191231
603108.SH,润达医疗,20150527
603107.SH,上海汽配,20231101
603158.SH,腾龙股份,20150320
603156.SH,养元饮品,20180212
603155.SH,新亚强,20200901
603153.SH,上海建科,20230313
603151.SH,邦基科技,20221019
603191.SH,望变电气,20220428
603189.SH,*ST网达,20160914
603188.SH,亚邦股份,20140909
603187.SH,海容冷链,20181129
603166.SH,福达股份,20141127
002192.SZ,融捷股份,20071205
603215.SH,比依股份,20220218
603214.SH,爱婴室,20180330
603213.SH,镇洋发展,20211111
603212.SH,赛伍技术,20200430
603211.SH,晋拓股份,20220725
603210.SH,泰鸿万立,20250409
603209.SH,兴通股份,20220324
603208.SH,江山欧派,20170210
603206.SH,嘉环科技,20220506
603205.SH,健尔康,20241107
603203.SH,快克智能,20161108
603202.SH,天有为,20250424
603348.SH,文灿股份,20180426
603268.SH,松发股份,20150319
603267.SH,鸿远电子,20190515
603266.SH,天龙股份,20170110
603261.SH,立航科技,20220315
603260.SH,合盛硅业,20171030
603238.SH,诺邦股份,20170222
603387.SH,基蛋生物,20170717
603386.SH,骏亚科技,20170912
603380.SH,易德龙,20170622
603379.SH,三美股份,20190402
603378.SH,*ST亚士,20170928
603377.SH,ST东时,20160205
603376.SH,大明电子,20251106
603375.SH,盛景微,20240124
603373.SH,安邦护卫,20231220
002159.SZ,三特索道,20070817
603400.SH,华之杰,20250620
603399.SH,永杉锂业,20120824
603398.SH,*ST沐邦,20151209
603396.SH,金辰股份,20171018
603395.SH,红四方,20241126
603393.SH,新天然气,20160912
603392.SH,万泰生物,20200429
603391.SH,力聚热能,20240731
603390.SH,通达电气,20191125
603389.SH,亚振家居,20161215
603290.SH,斯达半导,20200204
603289.SH,泰瑞机器,20171031
603286.SH,日盈电子,20170627
603283.SH,赛腾股份,20171225
603520.SH,司太立,20160309
603519.SH,立霸股份,20150319
603518.SH,锦泓集团,20141203
603515.SH,欧普照明,20160819
603508.SH,思维列控,20151224
603507.SH,振江股份,20171106
603506.SH,南都物业,20180201
603577.SH,汇金通,20161222
603569.SH,长久物流,20160810
603568.SH,伟明环保,20150528
603567.SH,珍宝岛,20150424
603566.SH,普莱柯,20150518
603565.SH,中谷物流,20200925
603559.SH,中通国脉,20161202
603558.SH,健盛集团,20150127
603557.SH,*ST起步,20170818
603556.SH,海兴电力,20161110
603299.SH,苏盐井神,20151231
603298.SH,杭叉集团,20161227
603297.SH,永新光学,20180910
601918.SH,新集能源,20071219
601798.SH,蓝科高新,20110622
603648.SH,畅联股份,20170913
603630.SH,拉芳家化,20170313
603615.SH,茶花股份,20170213
603613.SH,国联股份,20190730
603612.SH,索通发展,20170718
603611.SH,诺力股份,20150128
603610.SH,麒盛科技,20191029
603609.SH,禾丰股份,20140808
603608.SH,天创时尚,20160218
603607.SH,京华激光,20171025
603606.SH,东方电缆,20141015
603605.SH,珀莱雅,20171115
603602.SH,纵横通信,20170810
603685.SH,晨丰科技,20171127
603683.SH,晶华新材,20171020
603682.SH,锦和商管,20200421
603681.SH,永冠新材,20190326
603680.SH,今创集团,20180227
603679.SH,华体科技,20170621
603677.SH,奇精机械,20170206
603676.SH,卫信康,20170721
603669.SH,灵康药业,20150528
603668.SH,天马科技,20170117
603667.SH,五洲新春,20161025
603665.SH,康隆达,20170313
603662.SH,柯力传感,20190806
603661.SH,恒林股份,20171121
603300.SH,海南华铁,20150529
603729.SH,ST龙韵,20150324
603728.SH,鸣志电器,20170509
603727.SH,博迈科,20161122
603726.SH,朗迪集团,20160421
603725.SH,天安新材,20170906
603721.SH,中广天择,20170811
603713.SH,密尔克卫,20180713
603689.SH,皖天然气,20170110
603687.SH,大胜达,20190726
603686.SH,福龙马,20150126
603307.SH,扬州金泉,20230216
603306.SH,华懋科技,20140926
603305.SH,旭升集团,20170710
603303.SH,得邦照明,20170330
603301.SH,振德医疗,20180412
603808.SH,歌力思,20150422
603800.SH,洪田股份,20151210
603799.SH,华友钴业,20150129
603798.SH,康普顿,20160406
603797.SH,联泰环保,20170413
603790.SH,雅运股份,20180912
603789.SH,ST星农,20150427
603788.SH,宁波高发,20150120
603787.SH,新日股份,20170427
603786.SH,科博达,20191015
603779.SH,威龙股份,20160516
603778.SH,国晟科技,20151231
603777.SH,来伊份,20161012
603776.SH,永安行,20170817
603773.SH,沃格光电,20180417
603822.SH,ST嘉澳,20160428
603819.SH,神力股份,20161125
603818.SH,曲美家居,20150422
603817.SH,海峡环保,20170220
603816.SH,顾家家居,20161014
603815.SH,交建股份,20191021
603811.SH,诚意药业,20170315
603810.SH,丰山集团,20180917
603809.SH,豪能股份,20171128
603323.SH,苏农银行,20161129
603321.SH,梅轮电梯,20170915
603320.SH,迪贝电气,20170502
603319.SH,美湖股份,20161130
603317.SH,天味食品,20190416
603999.SH,读者传媒,20151210
603861.SH,白云电器,20160322
603860.SH,中公高科,20170802
603858.SH,步长制药,20161118
603856.SH,东宏股份,20171106
603855.SH,华荣股份,20170524
603848.SH,好太太,20171201
603843.SH,*ST正平,20160905
603839.SH,安正时尚,20170214
603838.SH,*ST四通,20150701
603836.SH,海程邦达,20210526
603833.SH,欧派家居,20170328
603829.SH,洛凯股份,20171017
603828.SH,*ST利达,20150226
603825.SH,ST华扬,20170802
603325.SH,博隆技术,20240110
603993.SH,洛阳钼业,20121009
603893.SH,瑞芯微,20200207
603890.SH,春秋电子,20171212
603888.SH,新华网,20161028
603887.SH,城地香江,20161010
603885.SH,吉祥航空,20150527
603883.SH,老百姓,20150423
603881.SH,数据港,20170208
603880.SH,南卫股份,20170807
603878.SH,武进不锈,20161219
603877.SH,太平鸟,20170109
603871.SH,嘉友国际,20180206
002072.SZ,凯瑞德,20061018
603895.SH,天永智能,20180122
603341.SH,龙旗科技,20240301
603339.SH,四方科技,20160519
603337.SH,杰克科技,20170119
603336.SH,宏辉果蔬,20161124
603335.SH,迪生力,20170620
603334.SH,丰倍生物,20251105
603332.SH,苏州龙杰,20190117
603331.SH,百达精工,20170705
603330.SH,天洋新材,20170213
603329.SH,上海雅仕,20171229
603328.SH,依顿电子,20140701
601929.SH,吉视传媒,20120223
601928.SH,凤凰传媒,20111130
601137.SH,博威合金,20110127
600988.SH,赤峰黄金,20040414
603345.SH,安井食品,20170222
603344.SH,星德胜,20240320
603016.SH,新宏泰,20160701
603000.SH,人民网,20120427
601969.SH,海南矿业,20141209
601869.SH,长飞光纤,20180720
601868.SH,中国能建,20210928
601866.SH,中远海发,20071212
601860.SH,紫金银行,20190103
601858.SH,中国科传,20170118
601857.SH,中国石油,20071105
601825.SH,沪农商行,20210819
601728.SH,中国电信,20210820
601727.SH,上海电气,20081205
601515.SH,衢州东峰,20120216
601226.SH,华电科工,20141211
603899.SH,晨光股份,20150127
603898.SH,好莱客,20150217
603897.SH,长城科技,20180410
603355.SH,莱克电气,20150513
603353.SH,和顺石油,20200407
603352.SH,至信股份,20260115
603351.SH,威尔药业,20190130
603350.SH,安乃达,20240703
601997.SH,贵阳银行,20160816
601618.SH,中国中冶,20090921
601616.SH,广电电气,20110201
601615.SH,明阳智能,20190123
601611.SH,中国核建,20160606
601609.SH,金田股份,20200422
601608.SH,中信重工,20120706
601288.SH,农业银行,20100715
688100.SH,威胜信息,20200121
603906.SH,龙蟠科技,20170410
603900.SH,莱绅通灵,20161123
603019.SH,中科曙光,20141106
603015.SH,弘讯科技,20150303
601599.SH,浙文影业,20110527
601598.SH,中国外运,20190118
601595.SH,上海电影,20160817
601588.SH,北辰实业,20061016
601568.SH,北元化工,20201020
601567.SH,三星电气,20110615
601566.SH,九牧王,20110530
601555.SH,东吴证券,20111212
601528.SH,瑞丰银行,20210625
601518.SH,吉林高速,20100319
002056.SZ,横店东磁,20060802
603909.SH,建发合诚,20160628
601956.SH,东贝集团,20201225
601169.SH,北京银行,20070919
601168.SH,西部矿业,20070712
601166.SH,兴业银行,20070205
601163.SH,三角轮胎,20160909
601162.SH,天风证券,20181019
601158.SH,重庆水务,20100329
601156.SH,东航物流,20210609
601155.SH,新城控股,20151204
601139.SH,深圳燃气,20091225
601138.SH,工业富联,20180608
601136.SH,首创证券,20221222
601128.SH,常熟银行,20160930
601127.SH,赛力斯,20160615
601107.SH,四川成渝,20090727
603766.SH,隆鑫通用,20120810
603045.SH,福达合金,20180517
601126.SH,四方股份,20101231
601121.SH,宝地矿业,20230310
601118.SH,海南橡胶,20110107
601117.SH,中国化学,20100107
601116.SH,三江购物,20110302
601113.SH,华鼎股份,20110509
601111.SH,中国国航,20060818
601069.SH,西部黄金,20150122
601068.SH,中铝国际,20180831
601066.SH,中信建投,20180620
601065.SH,江盐集团,20230410
601061.SH,中信金属,20230410
601059.SH,信达证券,20230201
601058.SH,赛轮轮胎,20110630
600989.SH,宝丰能源,20190516
603915.SH,国茂股份,20190614
601886.SH,江河集团,20110818
601688.SH,华泰证券,20100226
601360.SH,三六零,20120116
601339.SH,百隆东方,20120612
601005.SH,重庆钢铁,20070228
601003.SH,柳钢股份,20070227
601002.SH,晋亿实业,20070126
601001.SH,晋控煤业,20060623
601000.SH,唐山港,20100705
600999.SH,招商证券,20091117
600998.SH,九州通,20101102
600997.SH,开滦股份,20040602
600996.SH,贵广网络,20161226
600995.SH,南网储能,20040615
600993.SH,马应龙,20040517
603920.SH,世运电路,20170426
603918.SH,金桥信息,20150528
603917.SH,合力科技,20171204
603916.SH,苏博特,20171110
603368.SH,柳药集团,20141204
603367.SH,辰欣药业,20170929
601009.SH,南京银行,20070719
601008.SH,连云港,20070426
601007.SH,金陵饭店,20070406
601006.SH,大秦铁路,20060801
600981.SH,苏豪汇鸿,20040630
600980.SH,北矿科技,20040512
600979.SH,广安爱众,20040906
600977.SH,中国电影,20160809
600975.SH,新五丰,20040609
600973.SH,宝胜股份,20040802
603976.SH,正川股份,20170822
603970.SH,中农立华,20171116
603969.SH,银龙股份,20150227
603968.SH,醋化股份,20150518
603967.SH,中创物流,20190429
603966.SH,法兰泰克,20170125
603960.SH,克来机电,20170314
603959.SH,ST百利,20160517
603958.SH,哈森股份,20160629
603995.SH,甬金股份,20191224
603991.SH,领先股份,20170308
603990.SH,麦迪科技,20161208
603983.SH,丸美生物,20190725
603980.SH,吉华集团,20170615
603979.SH,金诚信,20150630
603978.SH,深圳新星,20170807
603517.SH,ST绝味,20170317
603489.SH,八方股份,20191111
603488.SH,展鹏科技,20170516
603486.SH,科沃斯,20180528
603477.SH,巨星农牧,20171218
603129.SH,春风动力,20170818
603103.SH,横店影视,20171012
603061.SH,金海通,20230303
603058.SH,永吉股份,20161223
002035.SZ,华帝股份,20040901
605006.SH,山东玻纤,20200903
605005.SH,合兴股份,20210119
605003.SH,众望布艺,20200908
605001.SH,威奥股份,20200522
603998.SH,方盛制药,20141205
603997.SH,继峰股份,20150302
603551.SH,奥普科技,20200115
603538.SH,美诺华,20170407
603536.SH,惠发食品,20170613
603535.SH,嘉诚国际,20170808
603533.SH,掌阅科技,20170921
603530.SH,神马电力,20190805
603528.SH,多伦科技,20160503
603527.SH,众源新材,20170907
603161.SH,科华控股,20180105
601933.SH,永辉超市,20101215
002033.SZ,丽江股份,20040825
605099.SH,共创草坪,20200930
605098.SH,行动教育,20210421
605090.SH,九丰能源,20210525
605088.SH,冠盛股份,20200817
605086.SH,龙高股份,20210416
605080.SH,浙江自然,20210506
605069.SH,正和生态,20210816
605068.SH,明新旭腾,20201123
605066.SH,天正电气,20200807
605060.SH,联德股份,20210301
605151.SH,西上海,20201215
605138.SH,盛泰集团,20211027
605133.SH,嵘泰股份,20210224
605128.SH,上海沿浦,20200915
605123.SH,派克新材,20200825
605122.SH,四方新材,20210310
605118.SH,力鼎光电,20200730
605111.SH,新洁能,20200928
605108.SH,同庆楼,20200716
605100.SH,华丰股份,20200811
603626.SH,科森科技,20170209
603619.SH,中曼石油,20171117
603617.SH,君禾股份,20170703
605199.SH,ST葫芦娃,20200710
605196.SH,华通线缆,20210511
605189.SH,富春染织,20210528
605188.SH,国光连锁,20200728
605186.SH,健麾信息,20201222
605180.SH,华生科技,20210430
605179.SH,一鸣食品,20201228
605178.SH,时空科技,20200821
605177.SH,东亚药业,20201125
605169.SH,洪通燃气,20201030
605168.SH,三人行,20200528
605155.SH,西大门,20201231
605369.SH,拱东医疗,20200916
605366.SH,宏柏新材,20200812
605365.SH,立达信,20210720
605358.SH,立昂微,20200911
605339.SH,南侨食品,20210518
605337.SH,李子园,20210208
605588.SH,冠石科技,20210812
605580.SH,恒盛能源,20210819
605577.SH,龙版传媒,20210824
605567.SH,春雪食品,20211013
605488.SH,福莱新材,20210513
605399.SH,晨光新材,20200804
605398.SH,新炬网络,20210121
605389.SH,长龄液压,20210322
605378.SH,野马电池,20210412
605377.SH,华旺科技,20201228
605376.SH,博迁新材,20201208
603768.SH,常青股份,20170324
603767.SH,中马传动,20170613
688023.SH,安恒信息,20191105
688022.SH,ST瀚川,20190722
688021.SH,奥福科技,20191106
688020.SH,方邦股份,20190722
688015.SH,交控科技,20190722
688013.SH,天臣医疗,20200928
688012.SH,中微公司,20190722
688011.SH,新光光电,20190722
688010.SH,福光股份,20190722
688009.SH,中国通号,20190722
688039.SH,当虹科技,20191211
688038.SH,中科通达,20210713
688037.SH,芯源微,20191216
688036.SH,传音控股,20190930
688035.SH,德邦科技,20220919
688033.SH,*ST天宜,20190722
688032.SH,禾迈股份,20211220
688031.SH,星环科技,20221018
688027.SH,国盾量子,20200709
688026.SH,洁特生物,20200122
688025.SH,杰普特,20191031
601038.SH,一拖股份,20120808
001311.SZ,多利科技,20230227
688067.SH,爱威科技,20210616
688066.SH,*ST航图,20190722
688065.SH,凯赛生物,20200812
688063.SH,派能科技,20201230
688060.SH,云涌科技,20200710
688059.SH,华锐精密,20210208
688058.SH,宝兰德,20191101
688057.SH,金达莱,20201111
688056.SH,莱伯泰科,20200902
688055.SH,龙腾光电,20200817
688087.SH,英科再生,20210709
688085.SH,三友医疗,20200409
688084.SH,晶品特装,20221208
688083.SH,中望软件,20210311
688082.SH,盛美上海,20211118
688081.SH,兴图新科,20200106
688080.SH,映翰通,20200212
688079.SH,美迪凯,20210302
688078.SH,龙软科技,20191230
688077.SH,大地熊,20200722
001268.SZ,联合精密,20220630
688119.SH,中钢洛耐,20220606
688108.SH,赛诺医疗,20191030
688107.SH,安路科技,20211112
688105.SH,诺唯赞,20211115
688102.SH,斯瑞新材,20220316
688101.SH,三达膜,20191115
688099.SH,晶晨股份,20190808
688097.SH,博众精工,20210512
688096.SH,京源环保,20200409
603333.SH,福华尚纬,20120507
688139.SH,海尔生物,20191025
688138.SH,清溢光电,20191120
688136.SH,科兴制药,20201214
688135.SH,利扬芯片,20201111
688133.SH,泰坦科技,20201030
688132.SH,邦彦技术,20220923
688131.SH,皓元医药,20210608
688130.SH,晶华微,20220729
688129.SH,东来技术,20201023
688126.SH,沪硅产业,20200420
688125.SH,安达智能,20220415
688122.SH,西部超导,20190722
688121.SH,*ST卓然,20210906
001215.SZ,千味央厨,20210906
688166.SH,博瑞医药,20191108
688165.SH,埃夫特,20200715
688163.SH,赛伦生物,20220311
688162.SH,巨一科技,20211110
688161.SH,威高骨科,20210630
688157.SH,松井股份,20200609
688156.SH,路德科技,20200922
688155.SH,先惠技术,20200811
688152.SH,麒麟信安,20221028
688151.SH,华强科技,20211206
605166.SH,聚合顺,20200618
688192.SH,迪哲医药,20211210
688187.SH,时代电气,20210907
688186.SH,广大特材,20200211
688184.SH,ST帕瓦,20220919
688182.SH,灿勤科技,20211116
688181.SH,八亿时空,20200106
688180.SH,君实生物,20200715
688179.SH,阿拉丁,20201026
688178.SH,万德斯,20200114
688203.SH,海正生材,20220816
688202.SH,美迪西,20191105
688201.SH,ST信安,20210421
688200.SH,华峰测控,20200218
688199.SH,久日新材,20191105
688198.SH,佰仁医疗,20191209
688197.SH,首药控股,20220323
688196.SH,卓越新能,20191121
688195.SH,腾景科技,20210326
688193.SH,仁度生物,20220330
605566.SH,福莱蒽特,20211025
605555.SH,德昌股份,20211021
605507.SH,国邦医药,20210802
688216.SH,气派科技,20210623
688215.SH,瑞晟智能,20200828
688212.SH,澳华内镜,20211115
688210.SH,统联精密,20211227
688209.SH,英集芯,20220419
688208.SH,道通科技,20200213
688207.SH,格灵深瞳,20220317
688205.SH,德科立,20220809
688019.SH,安集科技,20190722
688018.SH,乐鑫科技,20190722
688017.SH,绿的谐波,20200828
688016.SH,心脉医疗,20190722
603919.SH,金徽酒,20160310
603908.SH,牧高笛,20170307
603901.SH,永创智能,20150529
603711.SH,香飘飘,20171130
603618.SH,杭电股份,20150217
688231.SH,隆达股份,20220722
688230.SH,芯导科技,20211201
688229.SH,博睿数据,20200817
688228.SH,开普云,20200327
688227.SH,品高股份,20211230
688226.SH,威腾电气,20210707
688225.SH,亚信安全,20220209
688223.SH,晶科能源,20220126
688222.SH,成都先导,20200416
688221.SH,前沿生物,20201028
688220.SH,翱捷科技,20220114
688219.SH,会通股份,20201118
688217.SH,睿昂基因,20210517
603882.SH,金域医学,20170908
603879.SH,永悦科技,20170614
603869.SH,ST智知,20150326
603737.SH,三棵树,20160603
603696.SH,安记食品,20151209
688259.SH,创耀科技,20220112
688258.SH,卓易信息,20191209
688255.SH,凯尔达,20211025
688253.SH,英诺特,20220728
688251.SH,井松智能,20220606
688249.SH,晶合集成,20230505
688237.SH,超卓航科,20220701
688236.SH,春立医疗,20211230
688235.SH,百济神州,20211215
688233.SH,神工股份,20200221
688232.SH,新点软件,20211117
605008.SH,长鸿高科,20200821
603939.SH,益丰药房,20150217
603937.SH,丽岛新材,20171102
603886.SH,元祖股份,20161228
603866.SH,桃李面包,20151222
688265.SH,南模生物,20211228
688262.SH,国芯科技,20220106
688261.SH,东微半导,20220210
688260.SH,昀冢科技,20210406
688118.SH,普元信息,20191204
688116.SH,天奈科技,20190925
688114.SH,华大智造,20220909
688113.SH,联测科技,20210506
688112.SH,鼎阳科技,20211201
688111.SH,金山办公,20191118
688110.SH,东芯股份,20211210
688109.SH,品茗科技,20210330
605117.SH,德业股份,20210420
605116.SH,奥锐特,20200921
605009.SH,豪悦护理,20200911
603926.SH,铁流股份,20170510
603826.SH,坤彩科技,20170414
688568.SH,中科星图,20200708
688548.SH,广钢气体,20230815
688545.SH,兴福电子,20250122
688543.SH,国科军工,20230621
688538.SH,和辉光电,20210528
688519.SH,南亚新材,20200818
688343.SH,云天励飞,20230404
688267.SH,中触媒,20220216
688266.SH,泽璟制药,20200123
688128.SH,中国电研,20191105
688127.SH,蓝特光学,20200921
605198.SH,安德利,20200918
605136.SH,丽人丽妆,20200929
605077.SH,华康股份,20210209
603912.SH,佳力图,20171101
603903.SH,中持股份,20170314
688653.SH,康希通信,20231117
688652.SH,京仪装备,20231129
688651.SH,盛邦安全,20230726
688648.SH,中邮科技,20231113
688646.SH,逸飞激光,20230728
688639.SH,华恒生物,20210422
688638.SH,誉辰智能,20230712
688636.SH,智明达,20210408
688633.SH,星球石墨,20210324
688631.SH,莱斯信息,20230628
688630.SH,芯碁微装,20210401
688583.SH,思看科技,20250115
688160.SH,步科股份,20201112
688159.SH,有方科技,20200123
605183.SH,确成股份,20201207
000650.SZ,仁和药业,19961210
688665.SH,四方光电,20210209
688663.SH,新风光,20210413
688662.SH,富信科技,20210401
688661.SH,和林微纳,20210329
688660.SH,电气风电,20210519
688659.SH,元琛科技,20210331
688658.SH,悦康药业,20201224
688657.SH,浩辰软件,20231010
688656.SH,浩欧博,20210113
688655.SH,迅捷兴,20210511
688190.SH,云路股份,20211126
688189.SH,ST南新,20200326
688188.SH,柏楚电子,20190808
605089.SH,味知香,20210427
605056.SH,咸亨国际,20210720
920218.BJ,新天力,20260529
920221.BJ,易实精密,20230608
920212.BJ,智新电子,20210608
920199.BJ,倍益康,20221201
920198.BJ,微创光电,20200727
920195.BJ,三祥科技,20221230
920090.BJ,*ST同辉,20210809
688668.SH,鼎通科技,20201221
688667.SH,菱电电控,20210312
688218.SH,江苏北人,20191211
688072.SH,拓荆科技,20220420
688047.SH,龙芯中科,20220624
688045.SH,必易微,20220526
688028.SH,沃尔德,20190722
605388.SH,均瑶健康,20200818
605338.SH,巴比食品,20201012
920239.BJ,长虹能源,20210209
920237.BJ,力佳科技,20221125
920230.BJ,欧康医药,20221209
920227.BJ,美登科技,20221228
920225.BJ,利通科技,20210225
920223.BJ,荣亿精密,20220609
688518.SH,联赢激光,20200622
688345.SH,博力威,20210611
688248.SH,南网科技,20211222
688247.SH,宣泰医药,20220825
688246.SH,嘉和美康,20211214
688244.SH,永信至诚,20221019
688239.SH,航宇科技,20210705
688238.SH,和元生物,20220322
688277.SH,天智航,20200707
688276.SH,百克生物,20210625
688275.SH,万润新能,20220929
688273.SH,麦澜德,20220811
688272.SH,富吉瑞,20211018
688271.SH,联影医疗,20220822
688270.SH,ST臻镭,20220127
688268.SH,华特气体,20191226
688106.SH,金宏气体,20200616
688071.SH,华依科技,20210729
688062.SH,迈威生物,20220118
688046.SH,药康生物,20220425
688030.SH,山石网科,20190930
605599.SH,菜百股份,20210909
605500.SH,森林包装,20201222
605368.SH,蓝天燃气,20210129
601890.SH,亚星锚链,20101228
688295.SH,中复神鹰,20220406
688293.SH,奥浦迈,20220902
688292.SH,浩瀚深度,20220818
688291.SH,金橙子,20221026
688290.SH,景业智能,20220429
688289.SH,圣湘生物,20200828
688288.SH,鸿泉技术,20191106
688286.SH,敏芯股份,20200810
688285.SH,高铁电气,20211020
688283.SH,坤恒顺维,20220215
688282.SH,理工导航,20220318
688281.SH,华秦科技,20220307
688280.SH,精进电动,20211027
688278.SH,特宝生物,20200117
688123.SH,聚辰股份,20191223
601992.SH,金隅集团,20110301
688312.SH,燕麦科技,20200608
688311.SH,盟升电子,20200731
688310.SH,迈得医疗,20191203
688309.SH,恒誉科技,20200714
688308.SH,欧科亿,20201210
688307.SH,中润光学,20230216
688306.SH,均普智能,20220322
688305.SH,科德数控,20210709
688303.SH,大全能源,20210722
688302.SH,海创药业,20220412
688301.SH,奕瑞科技,20200918
688298.SH,东方生物,20200205
688297.SH,中无人机,20220629
688115.SH,思林杰,20220314
688049.SH,炬芯科技,20211129
603587.SH,地素时尚,20180622
603029.SH,天鹅股份,20160427
688326.SH,经纬恒润,20220419
688325.SH,赛微微电,20220422
688323.SH,瑞华泰,20210428
688322.SH,奥比中光,20220707
688321.SH,微芯生物,20190812
688320.SH,禾川科技,20220428
688319.SH,欧林生物,20210608
688318.SH,财富趋势,20200427
688317.SH,之江生物,20210118
688316.SH,青云科技,20210316
688315.SH,诺禾致源,20210413
688314.SH,康拓医疗,20210518
688313.SH,仕佳光子,20200812
688191.SH,智洋创新,20210408
688117.SH,圣诺生物,20210603
688103.SH,国力电子,20210910
603068.SH,博通集成,20190415
920242.BJ,建邦科技,20200727
688339.SH,亿华通,20200810
688338.SH,赛科希德,20200806
688337.SH,普源精电,20220408
688336.SH,三生国健,20200722
688335.SH,复洁科技,20200817
688334.SH,西高院,20230619
688333.SH,铂力特,20190722
688332.SH,中科蓝讯,20220715
688331.SH,荣昌生物,20220331
688330.SH,宏力达,20201015
688329.SH,艾隆科技,20210329
688328.SH,深科达,20210309
688327.SH,云从科技,20220527
688158.SH,优刻得,20200120
688137.SH,近岸蛋白,20220929
603105.SH,芯能科技,20180709
688360.SH,德马科技,20200602
688359.SH,三孚新科,20210521
688358.SH,祥生医疗,20191203
688357.SH,建龙微纳,20191204
688356.SH,键凯科技,20200826
688355.SH,明志科技,20210512
688353.SH,华盛锂电,20220713
688352.SH,颀中科技,20230420
688351.SH,微电生理,20220831
688350.SH,富淼科技,20210128
688349.SH,三一重能,20220622
688348.SH,昱能科技,20220608
688347.SH,华虹宏力,20230807
688211.SH,中科微至,20211026
688183.SH,生益电子,20210225
688177.SH,百奥泰,20200221
603859.SH,能科科技,20161021
920249.BJ,利尔达,20230217
920247.BJ,华密新材,20221223
920245.BJ,威博液压,20220106
688539.SH,高华科技,20230418
688373.SH,盟科药业,20220805
688372.SH,伟测科技,20221026
688371.SH,菲沃泰,20220802
688370.SH,丛麟科技,20220825
688369.SH,致远互联,20191031
688368.SH,晶丰明源,20191014
688367.SH,工大高科,20210628
688366.SH,昊海生科,20191030
688365.SH,光云科技,20200429
688363.SH,华熙生物,20191106
688362.SH,甬矽电子,20221116
920261.BJ,一诺威,20230403
920260.BJ,中寰股份,20211115
920252.BJ,天宏锂电,20230119
688385.SH,复旦微电,20210804
688383.SH,新益昌,20210428
688382.SH,益方生物,20220725
688381.SH,帝奥微,20220823
688380.SH,中微半导,20220805
688379.SH,华光新材,20200819
688378.SH,奥来德,20200903
688377.SH,迪威尔,20200708
688376.SH,美埃科技,20221118
688375.SH,国博电子,20220722
688300.SH,联瑞新材,20191115
688269.SH,凯立新材,20210609
920263.BJ,中航泰达,20200727
920262.BJ,太湖雪,20221230
688399.SH,硕世生物,20191205
688398.SH,赛特新材,20200211
688396.SH,华润微,20200227
688395.SH,正弦电气,20210429
688393.SH,安必平,20200820
688392.SH,骄成超声,20220927
688391.SH,钜泉科技,20220913
688390.SH,固德威,20200904
688389.SH,普门科技,20191105
688388.SH,嘉元科技,20190722
688387.SH,信科移动,20220926
688386.SH,泛亚微透,20201016
688299.SH,长阳科技,20191106
920270.BJ,天铭科技,20220902
920266.BJ,生物谷,20200727
920082.BJ,方正阀门,20241226
688429.SH,时创能源,20230629
688428.SH,诺诚健华,20220921
688426.SH,康为世纪,20221025
688425.SH,铁建重工,20210622
688420.SH,美腾科技,20221209
688419.SH,耐科装备,20221107
688418.SH,震有科技,20200722
688416.SH,恒烁股份,20220829
688411.SH,海博思创,20250127
688410.SH,山外山,20221226
688409.SH,富创精密,20221010
688408.SH,中信博,20200828
920273.BJ,一致魔芋,20230221
920271.BJ,邦德股份,20220602
920086.BJ,科马材料,20260116
688469.SH,芯联集成,20230510
688466.SH,金科环境,20200508
688459.SH,哈铁科技,20221012
688458.SH,美芯晟,20230522
688456.SH,有研粉材,20210317
688455.SH,科捷智能,20220915
688450.SH,光格科技,20230724
688449.SH,联芸科技,20241129
688448.SH,磁谷科技,20220921
688443.SH,智翔金泰,20230620
688439.SH,振华风光,20220826
688435.SH,英方软件,20230119
001213.SZ,中铁特货,20210908
688503.SH,聚和材料,20221209
688501.SH,青达环保,20210716
688499.SH,利元亨,20210701
688498.SH,源杰科技,20221221
688496.SH,*ST清越,20221228
688489.SH,三未信安,20221202
688488.SH,艾迪药业,20200720
688486.SH,龙迅股份,20230221
688484.SH,南芯科技,20230407
688480.SH,赛恩斯,20221125
688479.SH,友车科技,20230511
688478.SH,晶升股份,20230424
688475.SH,萤石网络,20221228
688472.SH,阿特斯,20230609
688468.SH,科美诊断,20210409
603418.SH,友升股份,20250923
001212.SZ,中旗新材,20210823
920346.BJ,威贸电子,20220223
920275.BJ,驱动力,20210125
920274.BJ,宏裕包材,20230818
688517.SH,金冠电气,20210618
688516.SH,奥特维,20200521
688515.SH,裕太微,20230210
688513.SH,苑东生物,20200902
