symbol,name,theme,benchmark,invest_type,management,list_date,delist_date,list_status,m_fee,c_fee,scale_yi,scale_reliable,n_qualify_years,first_qualify_year,last_qualify_year,peak_year,peak_avg_daily_yi,latest_year,latest_avg_daily_yi,theme_representative
517880.SH,华泰柏瑞中证沪港深品牌消费50ETF,中证沪港深品牌消费50,中证沪港深品牌消费50指数收益率×100%,被动指数型,华泰柏瑞基金管理有限公司,20211201,nan,L,0.3,0.1,0.37,Y,0,,,2023,0.0667,2026,0.0389,Y
159709.SZ,工银瑞信深证物联网50ETF,深证物联网50,深证物联网50指数收益率×100%,被动指数型,工银瑞信基金管理有限公司,20210702,nan,L,0.45,0.07,0.35,Y,0,,,2021,0.0658,2026,0.0094,Y
159910.SZ,嘉实深证基本面120ETF,深证基本面120,深证基本面120指数×100%,被动指数型,嘉实基金管理有限公司,20110927,nan,L,0.5,0.1,1.98,Y,0,,,2023,0.0658,2026,0.0275,Y
159990.SZ,银华巨潮小盘价值ETF,巨潮小盘价值,巨潮小盘价值指数×100%,被动指数型,银华基金管理股份有限公司,20200120,20240717,D,nan,nan,,Y,0,,,2020,0.0654,2024,0.0451,Y
159550.SZ,东财中证沪港深互联网ETF,中证沪港深互联网,中证沪港深互联网指数收益率×100%,被动指数型,东财基金管理有限公司,20250627,nan,L,0.5,0.05,1.58,Y,0,,,2025,0.064,2026,0.0583,Y
510280.SH,华宝上证180成长ETF,上证180成长,上证180成长指数×100%,被动指数型,华宝基金管理有限公司,20111018,20190930,D,nan,nan,,Y,0,,,2015,0.0637,2018,0.0008,Y
517100.SH,富国中证沪港深500ETF,中证沪港深500,中证沪港深500指数收益率×100%,被动指数型,富国基金管理有限公司,20210302,nan,L,0.5,0.1,1.46,Y,0,,,2021,0.0621,2022,0.0339,Y
159510.SZ,华夏中证智选300价值稳健策略ETF,中证智选300价值稳健策略,中证智选300价值稳健策略指数收益率×100%,被动指数型,华夏基金管理有限公司,20230816,nan,L,0.5,0.1,0.84,Y,0,,,2024,0.0613,2026,0.0319,Y
159809.SZ,博时恒生沪深港通大湾区综合ETF,恒生沪深港通大湾区综合,恒生沪深港通大湾区综合指数收益率×100%,被动指数型,博时基金管理有限公司,20200521,20211021,D,nan,nan,,Y,0,,,2020,0.0611,2021,0.0085,Y
159528.SZ,富国中证国有企业改革ETF,中证国有企业改革,中证国有企业改革指数收益率×100%,被动指数型,富国基金管理有限公司,20240520,nan,L,0.5,0.1,0.09,Y,0,,,2024,0.0602,2026,0.0051,Y
515590.SH,前海开源中证500等权重ETF,中证500等权重,中证500等权重指数收益率×100%,被动指数型,前海开源基金管理有限公司,20200120,nan,L,0.15,0.05,0.7,Y,0,,,2020,0.06,2026,0.0162,Y
510450.SH,上投摩根上证180高贝塔ETF,上证180高贝塔,上证180高贝塔指数×100%,被动指数型,摩根基金管理(中国)有限公司,20130801,20160824,D,nan,nan,,Y,0,,,2013,0.0598,2016,0.0025,Y
159961.SZ,方正富邦深证100ETF,深证100价格,深证100价格指数收益率×100%,被动指数型,方正富邦基金管理有限公司,20181219,nan,L,0.5,0.1,2.19,Y,0,,,2024,0.0584,2026,0.0454,Y
159933.SZ,国投瑞银沪深300金融地产ETF,沪深300金融地产,沪深300金融地产指数×100%,被动指数型,国投瑞银基金管理有限公司,20131016,nan,L,0.6,0.13,1.07,Y,0,,,2015,0.0582,2026,0.0026,Y
510700.SH,长盛上证市值百强ETF,上证市值100,上证市值100指数×100%,被动指数型,长盛基金管理有限公司,20130531,20151014,D,nan,nan,,Y,0,,,2013,0.0579,2015,0.0082,Y
159021.SZ,华夏国证大盘价值ETF,国证大盘价值,国证大盘价值指数收益率×100%,被动指数型,华夏基金管理有限公司,20260515,nan,L,0.15,0.05,0.94,Y,0,,,2026,0.0566,2026,0.0566,Y
516980.SH,华富中证证券公司先锋策略ETF,中证证券公司先锋策略,中证证券公司先锋策略指数收益率×100%,被动指数型,华富基金管理有限公司,20210624,nan,L,0.5,0.1,0.6,Y,0,,,2021,0.0559,2026,0.0395,Y
159118.SZ,华夏标普港股通低波红利ETF,经估值汇率调整后的标普港股通低波红利,经估值汇率调整后的标普港股通低波红利指数收益率×100%,被动指数型,华夏基金管理有限公司,20251127,nan,L,0.15,0.05,0.67,Y,0,,,2026,0.0555,2026,0.0555,Y
515870.SH,嘉实中证先进制造100策略ETF,中证先进制造100策略,中证先进制造100策略指数收益率×100%,被动指数型,嘉实基金管理有限公司,20200117,20230316,D,nan,nan,,Y,0,,,2022,0.0551,2022,0.0551,Y
562520.SH,华夏中证智选1000成长创新策略ETF,中证智选1000成长创新策略,中证智选1000成长创新策略指数收益率×100%,被动指数型,华夏基金管理有限公司,20220322,nan,L,0.5,0.1,0.37,Y,0,,,2026,0.055,2026,0.055,Y
510770.SH,申万菱信上证G60战略新兴产业成份ETF,上证G60战略新兴产业成份,上证G60战略新兴产业成份指数收益率×100%,被动指数型,申万菱信基金管理有限公司,20210928,nan,L,0.5,0.1,0.2,Y,0,,,2021,0.0535,2026,0.0355,Y
159924.SZ,景顺长城沪深300等权重ETF,沪深300等权重,沪深300等权重指数×100%,被动指数型,景顺长城基金管理有限公司,20130605,20180320,D,nan,nan,,Y,0,,,2013,0.0534,2017,0.0025,Y
512870.SH,南华中证杭州湾区ETF,中证杭州湾区,中证杭州湾区指数收益率×100%,被动指数型,南华基金管理有限公司,20190222,nan,L,0.5,0.1,0.33,Y,0,,,2019,0.053,2026,0.0031,Y
517550.SH,招商中证沪港深消费龙头ETF,中证沪港深消费龙头,中证沪港深消费龙头指数(人民币)收益率×100%,被动指数型,招商基金管理有限公司,20220208,nan,L,0.5,0.1,0.53,Y,0,,,2026,0.0521,2026,0.0521,Y
159203.SZ,博时国证大盘成长ETF,国证大盘成长,国证大盘成长指数收益率×100%,被动指数型,博时基金管理有限公司,20250630,nan,L,0.5,0.1,0.13,Y,0,,,2025,0.0507,2026,0.0076,Y
516600.SH,工银瑞信中证消费服务领先ETF,中证消费服务领先,中证消费服务领先指数收益率×100%,被动指数型,工银瑞信基金管理有限公司,20210226,nan,L,0.45,0.07,0.67,Y,0,,,2021,0.0503,2026,0.0194,Y
563980.SH,鑫元中证800红利低波动ETF,中证800红利低波动,中证800红利低波动指数收益率×100%,被动指数型,鑫元基金管理有限公司,20251107,nan,L,0.5,0.1,1.85,Y,0,,,2026,0.0493,2026,0.0493,Y
512210.SH,景顺长城中证800食品饮料ETF,中证800食品饮料,中证800食品饮料指数×100%,被动指数型,景顺长城基金管理有限公司,20140819,20180831,D,nan,nan,,Y,0,,,2014,0.0488,2017,0.0041,Y
159815.SZ,招商中证浙江100ETF,中证浙江100,中证浙江100指数收益率×100%,被动指数型,招商基金管理有限公司,20200818,20230428,D,nan,nan,,Y,0,,,2020,0.0485,2023,0.0155,Y
515670.SH,中银中证100ETF,中证100,中证100指数收益率×100%,被动指数型,中银基金管理有限公司,20200520,20240628,D,nan,nan,,Y,0,,,2023,0.0485,2024,0.0468,Y
517500.SH,国泰中证沪港深动漫游戏ETF,中证沪港深动漫游戏,中证沪港深动漫游戏指数收益率×100%,被动指数型,国泰基金管理有限公司,20220315,20231221,D,nan,nan,,Y,0,,,2022,0.0484,2023,0.0396,Y
159192.SZ,汇添富中证家电龙头ETF,中证家电龙头,中证家电龙头指数收益率×100%,被动指数型,汇添富基金管理股份有限公司,20260430,nan,L,0.5,0.1,0.17,Y,0,,,2026,0.0479,2026,0.0479,Y
510440.SH,大成中证500沪市ETF,中证500沪市,中证500沪市指数×100%,被动指数型,大成基金管理有限公司,20121008,20221222,D,nan,nan,,Y,0,,,2015,0.0466,2022,0.0009,Y
562530.SH,华夏中证智选1000价值稳健策略ETF,中证智选1000价值稳健策略,中证智选1000价值稳健策略指数收益率×100%,被动指数型,华夏基金管理有限公司,20220812,nan,L,0.5,0.1,2.27,Y,0,,,2026,0.0463,2026,0.0463,Y
562010.SH,华宝中证绿色能源ETF,中证绿色能源,中证绿色能源指数收益率×100%,被动指数型,华宝基金管理有限公司,20230103,nan,L,0.5,0.1,0.17,Y,0,,,2023,0.0459,2026,0.0156,Y
510890.SH,兴业上证红利低波动ETF,上证红利低波动,上证红利低波动指数收益率×100%,被动指数型,兴业基金管理有限公司,20190624,20210907,D,nan,nan,,Y,0,,,2020,0.0449,2021,0.0219,Y
512430.SH,华泰柏瑞中证家居家电ETF,中证家居家电,中证家居家电指数收益率×100%,被动指数型,华泰柏瑞基金管理有限公司,20260430,nan,L,0.5,0.1,0.26,Y,0,,,2026,0.0431,2026,0.0431,Y
517960.SH,摩根中证沪港深科技100ETF,中证沪港深科技100,中证沪港深科技100指数收益率×100%,被动指数型,摩根基金管理(中国)有限公司,20211223,20240904,D,nan,nan,,Y,0,,,2022,0.042,2024,0.0096,Y
517990.SH,招商中证沪港深500医药卫生ETF,中证沪港深500医药卫生,中证沪港深500医药卫生指数(人民币)收益率×100%,被动指数型,招商基金管理有限公司,20220519,nan,L,0.5,0.1,0.43,Y,0,,,2022,0.0406,2026,0.0209,Y
512190.SH,浙商汇金中证浙江凤凰行动50ETF,中证浙江凤凰行动50,中证浙江凤凰行动50指数收益率×100%,被动指数型,浙江浙商证券资产管理有限公司,20190909,nan,L,0.5,0.1,5.9,Y,0,,,2019,0.0398,2026,0.0169,Y
515690.SH,鹏华中证高股息龙头ETF,中证高股息龙头,中证高股息龙头指数收益率×100%,被动指数型,鹏华基金管理有限公司,20200513,20220426,D,nan,nan,,Y,0,,,2020,0.0389,2021,0.0202,Y
159942.SZ,华润元大中创100ETF,中小企业板创业板100,中小企业板创业板100指数(价格)×100%,被动指数型,华润元大基金管理有限公司,20150625,20181106,D,nan,nan,,Y,0,,,2015,0.0386,2018,0.0015,Y
159951.SZ,嘉实中关村A股ETF,中关村A股综合,中关村A股综合指数×100%,被动指数型,嘉实基金管理有限公司,20170710,20220824,D,nan,nan,,Y,0,,,2017,0.038,2022,0.0009,Y
159188.SZ,景顺长城标普中国A股红利100ETF,标普中国A股红利100,标普中国A股红利100指数收益率×100%,被动指数型,景顺长城基金管理有限公司,20260410,nan,L,0.5,0.1,0.63,Y,0,,,2026,0.0378,2026,0.0378,Y
512790.SH,华安中证民企成长ETF,中证民企成长,中证民企成长指数收益率×100%,被动指数型,华安基金管理有限公司,20190906,20200731,D,nan,nan,,Y,0,,,2019,0.0378,2020,0.0016,Y
515510.SH,嘉实中证500成长估值ETF,中证500成长估值,中证500成长估值指数收益率×100%,被动指数型,嘉实基金管理有限公司,20200506,20230508,D,nan,nan,,Y,0,,,2020,0.0377,2022,0.0015,Y
589550.SH,华夏上证智选科创板价值50策略ETF,上证智选科创板价值50策略,上证智选科创板价值50策略指数收益率×100%,被动指数型,华夏基金管理有限公司,20250728,nan,L,0.5,0.1,0.34,Y,0,,,2025,0.0356,2026,0.026,Y
159620.SZ,华夏中证智选500成长创新策略ETF,中证智选500成长创新策略,中证智选500成长创新策略指数收益率×100%,被动指数型,华夏基金管理有限公司,20220805,nan,L,0.5,0.1,0.37,Y,0,,,2022,0.0354,2026,0.0348,Y
560810.SH,融通中证诚通央企ESGETF,中证诚通央企ESG,中证诚通央企ESG指数收益率×100%,被动指数型,融通基金管理有限公司,20241209,nan,L,0.3,0.05,2.34,Y,0,,,2026,0.0351,2026,0.0351,Y
510220.SH,华泰柏瑞上证中小盘ETF,上证中小盘,上证中小盘指数×100%,被动指数型,华泰柏瑞基金管理有限公司,20110328,20221227,D,nan,nan,,Y,0,,,2015,0.034,2022,0.0014,Y
512270.SH,华安沪深300行业中性低波动ETF,沪深300行业中性低波动,沪深300行业中性低波动指数收益率×100%,被动指数型,华安基金管理有限公司,20190329,20210923,D,nan,nan,,Y,0,,,2019,0.0337,2021,0.0027,Y
159986.SZ,弘毅远方国证消费100ETF,国证消费100,国证消费100指数收益率×100%,被动指数型,弘毅远方基金管理有限公司,20200120,20221027,D,nan,nan,,Y,0,,,2020,0.0332,2022,0.0024,Y
159833.SZ,大成上海金ETF,上海黄金交易所上海金集中定价合约午盘基准价格,上海黄金交易所上海金集中定价合约午盘基准价格收益率×100%,黄金现货合约,大成基金管理有限公司,20220329,20230606,D,nan,nan,,Y,0,,,2022,0.0331,2023,0.0158,Y
159921.SZ,诺安中小板等权重ETF,中小板等权重,中小板等权重指数收益率×100%,被动指数型,诺安基金管理有限公司,20130131,20171108,D,nan,nan,,Y,0,,,2015,0.0328,2017,0.0007,Y
159723.SZ,汇添富中证沪港深科技龙头ETF,中证沪港深科技龙头,中证沪港深科技龙头指数收益率×100%,被动指数型,汇添富基金管理股份有限公司,20211015,nan,L,0.15,0.05,0.33,Y,0,,,2024,0.0323,2026,0.0175,Y
510270.SH,中银上证国有企业100ETF,上证国有企业100,上证国有企业100指数×100%,被动指数型,中银基金管理有限公司,20110818,nan,L,0.5,0.1,0.26,Y,0,,,2026,0.0321,2026,0.0321,Y
517780.SH,浦银安盛中华交易服务沪深港300ETF,中华交易服务沪深港300,中华交易服务沪深港300指数收益率×100%,被动指数型,浦银基金管理有限公司,20220318,20231114,D,nan,nan,,Y,0,,,2022,0.0304,2022,0.0304,Y
159106.SZ,前海开源中证民企300ETF,中证民企300,中证民企300指数收益率×100%,被动指数型,前海开源基金管理有限公司,20251022,nan,L,0.5,0.1,0.42,Y,0,,,2026,0.0297,2026,0.0297,Y
159912.SZ,汇添富深证300ETF,深证300价格,深证300价格指数×100%,被动指数型,汇添富基金管理股份有限公司,20111124,nan,L,0.5,0.1,1.32,Y,0,,,2024,0.0285,2026,0.0216,Y
562580.SH,华夏中证全指可选消费ETF,中证全指可选消费,中证全指可选消费指数收益率×100%,被动指数型,华夏基金管理有限公司,20240326,nan,L,0.5,0.1,0.42,Y,0,,,2026,0.0284,2026,0.0284,Y
159913.SZ,交银深证300价值ETF,深证300价值价格,深证300价值价格指数×100%,被动指数型,交银施罗德基金管理有限公司,20111025,nan,L,0.5,0.1,0.55,Y,0,,,2015,0.028,2026,0.0063,Y
516400.SH,富国中证ESG120策略ETF,中证ESG120策略,中证ESG120策略指数×100%,被动指数型,富国基金管理有限公司,20210701,20220126,D,nan,nan,,Y,0,,,2021,0.028,2021,0.028,Y
159953.SZ,广发中证全指工业ETF,中证全指工业,中证全指工业指数×100%,被动指数型,广发基金管理有限公司,20170714,20201217,D,nan,nan,,Y,0,,,2017,0.0279,2020,0.0035,Y
159743.SZ,博时中证湖北新旧动能转换ETF,中证湖北新旧动能转换,中证湖北新旧动能转换指数收益率×100%,被动指数型,博时基金管理有限公司,20220111,nan,L,0.5,0.1,1.55,Y,0,,,2022,0.0266,2026,0.0143,Y
520960.SH,嘉实恒指港股通ETF,经估值汇率调整后的恒指港股通,经估值汇率调整后的恒指港股通指数收益率×100%,被动指数型,嘉实基金管理有限公司,20251031,nan,L,0.5,0.1,0.46,Y,0,,,2026,0.0262,2026,0.0262,Y
515760.SH,华夏中证浙江国资创新发展ETF,中证浙江国资创新发展,中证浙江国资创新发展指数收益率×100%,被动指数型,华夏基金管理有限公司,20201012,nan,L,0.45,0.05,1.31,Y,0,,,2025,0.0261,2026,0.0247,Y
159579.SZ,华安深证主板50ETF,深证主板50,深证主板50指数收益率×100%,被动指数型,华安基金管理有限公司,20240719,20250320,D,nan,nan,,Y,0,,,2024,0.0257,2024,0.0257,Y
159988.SZ,平安中债-0-5年广东省地方政府债ETF,中债-0-5年广东省地方政府债,中债-0-5年广东省地方政府债指数收益率×100%,被动指数型,平安基金管理有限公司,20200529,20220630,D,nan,nan,,Y,0,,,2020,0.0252,2022,0.0092,Y
159946.SZ,广发中证全指主要消费ETF,中证全指主要消费,中证全指主要消费指数×100%,被动指数型,广发基金管理有限公司,20150713,20181228,D,nan,nan,,Y,0,,,2015,0.0245,2018,0.003,Y
159789.SZ,建信中证饮料主题ETF,中证饮料主题,中证饮料主题指数×100%,被动指数型,建信基金管理有限责任公司,20211220,20231025,D,nan,nan,,Y,0,,,2023,0.0232,2023,0.0232,Y
515570.SH,山西证券中证红利潜力ETF,中证红利潜力,中证红利潜力指数收益率×100%,被动指数型,山西证券股份有限公司,20200409,20231218,D,nan,nan,,Y,0,,,2020,0.0211,2023,0.0033,Y
563060.SH,易方达中证国资央企50ETF,中证国资央企50,中证国资央企50指数收益率×100%,被动指数型,易方达基金管理有限公司,20250519,nan,L,0.5,0.1,2.07,Y,0,,,2025,0.0201,2026,0.0171,Y
159803.SZ,易方达中证浙江新动能ETF(QDII),中证浙江新动能,中证浙江新动能指数收益率×100%,被动指数型,易方达基金管理有限公司,20200526,20210928,D,nan,nan,,Y,0,,,2020,0.02,2021,0.0032,Y
517160.SH,南方中证长江保护主题ETF,中证长江保护主题,中证长江保护主题指数×100%,被动指数型,南方基金管理股份有限公司,20220105,nan,L,0.15,0.05,17.5,Y,0,,,2022,0.0197,2026,0.0049,Y
512350.SH,兴业中证福建50ETF,中证福建50,中证福建50指数收益率×100%,被动指数型,兴业基金管理有限公司,20200910,20220317,D,nan,nan,,Y,0,,,2020,0.019,2021,0.0079,Y
512780.SH,广发中证京津冀协同发展主题ETF,中证京津冀协同发展主题,中证京津冀协同发展主题指数×100%,被动指数型,广发基金管理有限公司,20180524,20230112,D,nan,nan,,Y,0,,,2018,0.019,2022,0.0016,Y
511310.SH,富国中证10年期国债ETF,中证10年期国债,中证10年期国债指数×100%,被动指数型,富国基金管理有限公司,20180426,20230308,D,nan,nan,,Y,0,,,2018,0.0185,2022,0.002,Y
159917.SZ,国泰中小板300成长ETF,中小300成长P,中小300成长P×100%,被动指数型,国泰基金管理有限公司,20120406,20150827,D,nan,nan,,Y,0,,,2015,0.018,2015,0.018,Y
159918.SZ,嘉实中创400ETF,中小板创业板400,中小板创业板400指数×100%,被动指数型,嘉实基金管理有限公司,20120511,nan,L,0.5,0.1,0.77,Y,0,,,2026,0.0175,2026,0.0175,Y
512110.SH,华安中证细分地产ETF,中证细分房地产产业主题,中证细分房地产产业主题指数×100%,被动指数型,华安基金管理有限公司,20140106,20170113,D,nan,nan,,Y,0,,,2014,0.0137,2016,0.0006,Y
511280.SH,华夏上证3-5年期中高评级可质押信用债ETF,上证3-5年期中高评级可质押信用债,上证3-5年期中高评级可质押信用债指数收益率×100%,被动指数型,华夏基金管理有限公司,20180531,20211022,D,nan,nan,,Y,0,,,2018,0.0118,2021,0.0008,Y
